Date,Open,High,Low,Close,Volume
2017-09-20,9.586,9.614,9.286,9.511,53666240
2017-09-21,9.483,9.486,9.231,9.328,42462924
2017-09-22,9.2355,9.342,9.211,9.3045,31132884
2017-09-25,9.191,9.2045,8.8695,9.012,67780036
2017-09-26,9.143,9.193,8.979,9.074,47538432
2017-09-27,9.219,9.419,9.148,9.3205,55620220
2017-09-28,9.253,9.331,9.185,9.3045,32144932
2017-09-29,9.361,9.522,9.286,9.502,44201832
2017-10-02,9.551,9.645,9.401,9.528,46066484
2017-10-03,9.564,9.621,9.502,9.588,31229308
2017-10-04,9.532,9.673,9.507,9.613,45008188
2017-10-05,9.725,9.906,9.684,9.89,47190776
2017-10-06,9.797,9.93,9.792,9.926,43050492
2017-10-09,9.972,10.002,9.861,9.901,34470216
2017-10-10,9.995,10.027,9.789,9.922,35922184
2017-10-11,9.909,10.013,9.868,10.008,29895424
2017-10-12,9.966,10.07,9.918,9.954,32811184
2017-10-13,10.075,10.1,10.034,10.066,24404564
2017-10-16,10.141,10.174,10.074,10.17,28498144
2017-10-17,10.157,10.209,10.11,10.205,30078680
2017-10-18,10.234,10.235,10.124,10.166,28963824
2017-10-19,9.992,10.055,9.84,10.054,40365996
2017-10-20,10.174,10.199,10.097,10.127,33343080
2017-10-23,10.191,10.194,9.891,9.938,30593196
2017-10-24,9.986,10.044,9.872,9.989,29437196
2017-10-25,9.922,10.02,9.645,9.868,44590692
2017-10-26,9.853,9.919,9.762,9.776,36007948
2017-10-27,10.244,10.678,10.215,10.618,74025496
2017-10-30,10.592,10.818,10.568,10.694,48375568
2017-10-31,10.79,10.858,10.704,10.808,30159376
2017-11-01,10.943,10.958,10.674,10.793,41615580
2017-11-02,10.761,10.776,10.516,10.738,45983440
2017-11-03,10.852,11.05,10.742,11.038,43437216
2017-11-06,11.018,11.167,11.005,11.148,38049352
2017-11-07,11.125,11.218,11.058,11.168,46671848
2017-11-08,11.157,11.315,11.116,11.308,34205628
2017-11-09,11.033,11.144,10.782,11.12,81651552
2017-11-10,11.052,11.149,10.99,11.123,33135532
2017-11-13,11.006,11.206,10.997,11.156,37535132
2017-11-14,11.044,11.081,10.882,11.044,45279396
2017-11-15,10.903,10.974,10.708,10.878,40174904
2017-11-16,11.054,11.37,11.048,11.29,40396596
2017-11-17,11.301,11.324,11.133,11.163,34602948
2017-11-20,11.18,11.219,11.09,11.136,24963968
2017-11-21,11.291,11.51,11.28,11.487,35291004
2017-11-22,11.528,11.569,11.463,11.532,30065508
2017-11-24,11.577,11.671,11.555,11.662,20016260
2017-11-27,11.647,11.728,11.567,11.643,33323260
2017-11-28,11.722,11.756,11.536,11.729,35106968
2017-11-29,11.7,11.7,10.958,11.13,104132024
2017-11-30,11.266,11.464,11.182,11.402,59325768
2017-12-01,11.182,11.413,10.752,11.25,85237576
2017-12-04,11.47,11.496,10.828,10.862,82602516
2017-12-05,10.842,11.252,10.724,10.878,57475108
2017-12-06,10.756,11.074,10.716,11.021,47200288
2017-12-07,11.028,11.227,10.985,11.13,37978404
2017-12-08,11.377,11.459,11.227,11.277,44180848
2017-12-11,11.294,11.55,11.29,11.536,35685004
2017-12-12,11.519,11.595,11.42,11.492,36713536
2017-12-13,11.623,11.666,11.508,11.553,41664416
2017-12-14,11.618,11.7,11.489,11.534,35440848
2017-12-15,11.668,11.96,11.605,11.908,55881256
2017-12-18,12.143,12.25,12.092,12.215,40561536
2017-12-19,12.149,12.188,11.903,12.002,49240504
2017-12-20,12.13,12.136,11.817,11.966,35327824
2017-12-21,12.008,12.118,11.919,11.96,33246800
2017-12-22,11.909,11.933,11.819,11.92,21280160
2017-12-26,11.73,11.77,11.592,11.727,24355480
2017-12-27,11.728,11.821,11.693,11.727,22509216
2017-12-28,11.831,11.842,11.724,11.759,23339344
2017-12-29,11.803,11.803,11.528,11.537,34252380
2018-01-02,11.718,12.154,11.634,12.129,45805496
2018-01-03,12.178,12.53,12.176,12.484,42364904
2018-01-04,12.63,12.675,12.512,12.557,34975224
2018-01-05,12.732,12.964,12.667,12.936,41261708
2018-01-08,12.935,13.107,12.922,13.08,36126388
2018-01-09,13.16,13.204,12.974,13.09,52087272
2018-01-10,12.908,13.002,12.742,12.997,47883400
2018-01-11,13.063,13.257,13.002,13.257,37399656
2018-01-12,13.212,13.59,13.175,13.538,44850860
2018-01-16,13.812,14.027,13.313,13.434,78294908
2018-01-17,13.612,13.926,13.428,13.857,41140276
2018-01-18,13.796,13.962,13.698,13.87,47141464
2018-01-19,13.989,14.063,13.793,14.003,42483532
2018-01-22,13.97,14.441,13.934,14.441,51836464
2018-01-23,14.58,14.842,14.557,14.807,64376376
2018-01-24,14.887,14.992,14.259,14.506,104493976
2018-01-25,14.809,14.82,14.352,14.488,66589048
2018-01-26,14.72,15.135,14.644,15.135,53245920
2018-01-29,15.046,15.148,14.838,14.935,66069684
2018-01-30,14.519,14.749,14.328,14.553,66161960
2018-01-31,14.808,14.891,14.471,14.732,54458964
2018-02-01,14.407,14.82,14.211,14.364,63120260
2018-02-02,14.204,14.29,13.465,13.487,90794572
2018-02-05,13.119,13.775,11.86,11.93,114373576
2018-02-06,11.379,12.891,11.23,12.85,119933604
2018-02-07,12.729,13.139,12.344,12.344,87474396
2018-02-08,12.469,12.486,10.812,10.812,107777836
2018-02-09,11.244,11.572,10.08,11.321,160342404
2018-02-12,11.708,12.175,11.414,11.939,87389900
2018-02-13,11.746,12.192,11.674,12.1,53935140
2018-02-14,11.919,12.859,11.906,12.809,84046232
2018-02-15,13.14,13.496,12.739,13.478,95169612
2018-02-16,13.38,13.761,13.252,13.328,85359092
2018-02-20,13.394,13.742,13.394,13.394,72871092
2018-02-21,13.587,13.989,13.265,13.274,88173416
2018-02-22,13.467,13.668,13.174,13.276,83296544
2018-02-23,13.578,14.076,13.434,14.067,71391020
2018-02-26,14.289,14.639,14.258,14.632,66925828
2018-02-27,14.658,14.736,14.09,14.108,86829656
2018-02-28,14.344,14.483,13.81,13.824,76662416
2018-03-01,13.855,14.04,12.781,13.159,126212820
2018-03-02,12.698,13.584,12.54,13.521,96895628
2018-03-05,13.33,14.065,13.17,13.945,74591608
2018-03-06,14.153,14.279,13.872,14.122,71174608
2018-03-07,13.813,14.263,13.74,14.227,67017536
2018-03-08,14.386,14.489,14.23,14.439,57700552
2018-03-09,14.767,15.28,14.702,15.28,73822672
2018-03-12,15.427,15.649,15.331,15.508,66474240
2018-03-13,15.744,15.845,14.791,14.946,91330836
2018-03-14,15.134,15.18,14.704,14.895,66945992
2018-03-15,14.94,15.12,14.69,14.828,55560632
2018-03-16,14.913,15.026,14.703,14.73,39213572
2018-03-19,14.345,14.345,13.395,13.805,97312004
2018-03-20,13.809,14.005,13.653,13.907,46189656
2018-03-21,13.805,14.188,13.535,13.706,66383036
2018-03-22,13.174,13.439,12.658,12.704,103148520
2018-03-23,12.658,12.823,11.678,11.678,109018812
2018-03-26,12.392,13.044,11.841,12.992,91937180
2018-03-27,13.297,13.297,11.408,11.746,137084336
2018-03-28,11.541,11.878,11.061,11.341,121389880
2018-03-29,11.514,12.284,11.188,11.969,98736496
2018-04-02,11.686,11.851,10.543,10.906,122724480
2018-04-03,11.206,11.41,10.678,11.272,111126812
2018-04-04,10.614,11.908,10.578,11.805,108584096
2018-04-05,12.157,12.205,11.74,11.991,91863536
2018-04-06,11.618,11.961,10.93,11.096,116380656
2018-04-09,11.389,11.998,11.273,11.318,88124172
2018-04-10,11.847,12.188,11.614,12.066,97998192
2018-04-11,11.862,12.256,11.827,11.862,71865524
2018-04-12,12.1,12.412,12.058,12.278,71527688
2018-04-13,12.476,12.528,11.948,12.096,71386408
2018-04-16,12.343,12.507,12.124,12.363,59268784
2018-04-17,12.735,13.25,12.67,13.154,62199168
2018-04-18,13.174,13.385,12.982,13.246,59164236
2018-04-19,13.054,13.138,12.745,12.886,64639612
2018-04-20,12.787,12.807,12.134,12.268,70548996
2018-04-23,12.438,12.584,11.976,12.171,61791580
2018-04-24,12.332,12.399,11.157,11.395,106725736
2018-04-25,11.45,11.577,10.968,11.44,105621796
2018-04-26,11.875,12.267,11.761,12.15,71140848
2018-04-27,12.681,12.695,11.969,12.178,82596476
2018-04-30,12.26,12.483,11.82,11.918,80725080
2018-05-01,11.814,12.322,11.737,12.306,58606992
2018-05-02,12.388,12.496,12.059,12.091,71971048
2018-05-03,11.93,12.225,11.514,12.092,98235252
2018-05-04,11.939,12.862,11.908,12.772,93154544
2018-05-07,12.962,13.217,12.922,13.076,69671900
2018-05-08,13.006,13.135,12.767,13.033,63485500
2018-05-09,13.124,13.502,12.982,13.47,57614524
2018-05-10,13.598,13.917,13.568,13.889,59623960
2018-05-11,13.818,13.94,13.664,13.847,59970180
2018-05-14,13.934,14.179,13.847,13.909,54701984
2018-05-15,13.578,13.601,13.235,13.458,87437424
2018-05-16,13.49,13.805,13.486,13.707,44947192
2018-05-17,13.567,13.863,13.35,13.552,51714004
2018-05-18,13.397,13.531,13.28,13.335,42819756
2018-05-21,13.641,13.824,13.39,13.568,58564788
2018-05-22,13.742,13.814,13.438,13.497,48570000
2018-05-23,13.198,13.844,13.185,13.836,61647224
2018-05-24,13.832,13.9,13.408,13.824,35627328
2018-05-25,13.83,14.012,13.74,13.86,31604792
2018-05-29,13.67,13.917,13.43,13.682,47320984
2018-05-30,13.822,14.042,13.735,13.974,35474968
2018-05-31,13.954,14.216,13.832,13.944,40610304
2018-06-01,14.134,14.615,14.134,14.593,38663520
2018-06-04,14.695,14.995,14.675,14.967,32089568
2018-06-05,15.087,15.197,14.922,15.122,28006412
2018-06-06,15.169,15.384,14.94,15.371,28872184
2018-06-07,15.391,15.399,14.778,15.015,39305296
2018-06-08,14.778,15.069,14.678,15.005,24710136
2018-06-11,14.967,15.234,14.96,15.122,20459288
2018-06-12,15.184,15.401,15.137,15.361,23972296
2018-06-13,15.419,15.701,15.254,15.344,36196688
2018-06-14,15.564,15.883,15.521,15.811,45317900
2018-06-15,15.628,15.741,15.419,15.653,38923572
2018-06-18,15.344,15.656,15.199,15.618,34432864
2018-06-19,15.017,15.484,14.875,15.478,53925820
2018-06-20,15.683,16.0,15.651,15.803,39903164
2018-06-21,15.913,15.965,15.302,15.394,51243748
2018-06-22,15.548,15.564,15.122,15.239,31176476
2018-06-25,14.875,14.937,13.844,14.266,85826396
2018-06-26,14.404,14.666,14.246,14.424,47178140
2018-06-27,14.606,14.8,13.802,13.844,66052660
2018-06-28,13.777,14.324,13.69,14.184,55762804
2018-06-29,14.388,14.61,14.236,14.249,39347268
2018-07-02,13.887,14.586,13.792,14.568,41732672
2018-07-03,14.725,14.74,14.028,14.066,28269876
2018-07-05,14.344,14.618,14.119,14.583,32877760
2018-07-06,14.673,15.292,14.6,15.239,37581728
2018-07-09,15.488,15.681,15.316,15.663,36261912
2018-07-10,15.731,15.806,15.538,15.701,33459604
2018-07-11,15.344,15.634,15.292,15.471,39995496
2018-07-12,15.661,16.247,15.628,16.234,40758268
2018-07-13,16.237,16.375,16.115,16.282,34021660
2018-07-16,16.294,16.382,16.087,16.172,27836092
2018-07-17,15.668,16.566,15.663,16.472,37873352
2018-07-18,16.467,16.513,16.217,16.367,23316088
2018-07-19,16.207,16.357,16.062,16.125,38514912
2018-07-20,16.257,16.424,16.05,16.102,28861724
2018-07-23,15.96,16.274,15.768,16.242,31577180
2018-07-24,16.754,16.928,16.254,16.449,47629360
2018-07-25,16.472,17.168,16.458,17.136,39378104
2018-07-26,16.447,16.601,16.294,16.387,56057312
2018-07-27,16.676,16.691,15.414,15.703,59168776
2018-07-30,15.706,15.722,14.8,15.027,50504960
2018-07-31,15.187,15.541,14.947,15.326,47952728
2018-08-01,15.468,15.676,15.279,15.536,34720852
2018-08-02,15.194,16.217,15.179,16.155,46214652
2018-08-03,16.24,16.314,16.042,16.299,36139928
2018-08-06,16.279,16.608,16.215,16.599,34102780
2018-08-07,16.729,16.866,16.629,16.761,36058000
2018-08-08,16.706,16.928,16.566,16.806,31802788
2018-08-09,16.791,16.99,16.722,16.791,27320324
2018-08-10,16.457,16.604,16.222,16.399,42900028
2018-08-13,16.489,16.808,16.33,16.352,46430976
2018-08-14,16.532,16.714,16.274,16.654,30425000
2018-08-15,16.277,16.417,15.738,16.048,58045840
2018-08-16,16.402,16.504,16.1,16.195,32637100
2018-08-17,16.065,16.322,15.771,16.192,35202304
2018-08-20,16.31,16.324,15.968,16.16,33799036
2018-08-21,16.302,16.621,16.27,16.327,33602564
2018-08-22,16.217,16.572,16.165,16.517,31720936
2018-08-23,16.434,16.781,16.36,16.434,35638932
2018-08-24,16.609,16.933,16.591,16.891,32043036
2018-08-27,17.163,17.402,17.07,17.4,36499172
2018-08-28,17.544,17.607,17.375,17.477,32678560
2018-08-29,17.567,18.113,17.552,18.088,32934204
2018-08-30,17.978,18.302,17.8,17.986,44020528
2018-08-31,17.919,18.201,17.856,18.038,31654064
2018-09-04,17.882,17.971,17.522,17.824,40185824
2018-09-05,17.714,17.722,16.946,17.116,53973648
2018-09-06,17.146,17.198,16.312,16.649,57869416
2018-09-07,16.307,16.888,16.272,16.484,38582540
2018-09-10,16.738,16.771,16.349,16.629,27780660
2018-09-11,16.409,17.086,16.292,16.998,35332648
2018-09-12,16.928,16.963,16.414,16.851,44220052
2018-09-13,17.14,17.47,17.133,17.35,37413704
2018-09-14,17.412,17.5,17.018,17.218,38421544
2018-09-17,17.12,17.173,16.432,16.492,36485260
2018-09-18,16.527,17.127,16.502,16.883,36452660
2018-09-19,16.891,17.01,16.514,16.846,29540692
2018-09-20,17.17,17.46,17.056,17.375,31405144
2018-09-21,17.53,17.609,17.043,17.098,30201596
2018-09-24,16.744,17.262,16.527,17.245,26490936
2018-09-25,17.213,17.347,17.043,17.315,21673404
2018-09-26,17.33,17.832,17.243,17.298,35531816
2018-09-27,17.554,17.958,17.522,17.776,29321844
2018-09-28,17.624,17.902,17.534,17.749,30991496
2018-10-01,18.088,18.256,17.734,17.852,34185216
2018-10-02,17.804,18.153,17.624,17.749,32459320
2018-10-03,17.966,18.088,17.721,17.802,33351996
2018-10-04,17.589,17.609,16.392,16.786,75597524
2018-10-05,16.766,16.923,15.673,16.155,66596516
2018-10-08,15.928,16.279,15.279,15.865,59797616
2018-10-09,15.885,16.367,15.766,15.988,52250396
2018-10-10,15.716,15.733,13.832,13.914,121673652
2018-10-11,13.725,14.284,12.932,13.35,111441252
2018-10-12,14.416,14.6,13.672,14.478,84414480
2018-10-15,14.336,14.398,13.786,13.932,80029172
2018-10-16,14.381,15.262,14.309,15.132,62359316
2018-10-17,15.389,15.414,14.708,15.182,65192084
2018-10-18,14.985,15.002,13.924,14.129,78332760
2018-10-19,14.418,14.818,13.92,14.072,67554708
2018-10-22,14.324,14.616,13.964,14.284,57579424
2018-10-23,13.52,14.34,13.031,14.126,88569632
2018-10-24,14.074,14.146,12.146,12.206,102628632
2018-10-25,12.747,13.665,12.582,13.458,76190868
2018-10-26,12.076,13.181,11.846,12.412,122628296
2018-10-29,12.969,13.124,10.938,11.749,109201188
2018-10-30,11.537,12.238,11.37,12.203,92619864
2018-10-31,12.787,13.388,12.787,13.026,90261160
2018-11-01,13.141,13.628,12.834,13.595,63160656
2018-11-02,13.46,13.705,12.674,12.986,87355100
2018-11-05,12.994,13.009,12.415,12.859,51404140
2018-11-06,12.826,13.356,12.792,13.131,55843428
2018-11-07,13.6,14.361,13.515,14.338,69416080
2018-11-08,14.169,14.301,13.887,14.094,58881308
2018-11-09,13.702,13.792,13.046,13.378,68508032
2018-11-12,13.098,13.171,12.124,12.203,77339816
2018-11-13,12.342,12.849,12.086,12.198,77383624
2018-11-14,12.544,12.679,11.696,11.888,78219868
2018-11-15,11.824,12.627,11.529,12.524,85080184
2018-11-16,12.166,12.574,12.006,12.388,67298324
2018-11-19,12.206,12.263,11.078,11.2,93434752
2018-11-20,10.409,11.038,10.154,10.578,101700808
2018-11-21,10.985,11.132,10.758,10.816,57674080
2018-11-23,10.548,10.908,10.541,10.576,28497516
2018-11-26,11.023,11.322,10.883,11.302,60103912
2018-11-27,11.132,11.507,10.95,11.42,60203336
2018-11-28,11.676,12.514,11.477,12.502,97729740
2018-11-29,12.355,12.642,12.096,12.388,64653048
2018-11-30,12.435,12.684,12.258,12.647,58399548
2018-12-03,13.493,13.548,13.036,13.296,74822864
2018-12-04,13.111,13.22,11.744,11.834,105260708
2018-12-06,11.08,12.031,10.935,12.006,98276432
2018-12-07,11.876,12.08,10.728,10.831,111719364
2018-12-10,10.768,11.316,10.434,11.17,88413060
2018-12-11,11.709,11.726,11.0,11.29,86255724
2018-12-12,11.781,12.108,11.569,11.574,84897216
2018-12-13,11.801,11.948,11.357,11.577,82529228
2018-12-14,11.2,11.31,10.656,10.704,78246644
2018-12-17,10.596,10.851,9.753,10.012,100499564
2018-12-18,10.249,10.481,9.922,10.18,79106456
2018-12-19,10.157,10.626,9.201,9.4435,154242748
2018-12-20,9.349,9.676,8.665,9.064,160733804
2018-12-21,9.144,9.334,8.0365,8.1885,184890504
2018-12-24,7.984,8.3055,7.5645,7.582,87977984
2018-12-26,7.8195,8.9785,7.6545,8.9585,189251060
2018-12-27,8.644,9.0935,8.0245,9.086,171037708
2018-12-28,9.2435,9.521,8.8355,9.0485,152528776
2018-12-31,9.3335,9.4135,9.006,9.2535,108559676
2019-01-02,8.689,9.551,8.6765,9.386,135928488
2019-01-03,8.9885,9.097,8.4015,8.4765,165371684
2019-01-04,8.881,9.683,8.7855,9.561,136578200
2019-01-07,9.611,10.03,9.526,9.866,106628260
2019-01-08,10.166,10.27,9.718,10.15,105885592
2019-01-09,10.273,10.535,10.143,10.39,89111960
2019-01-10,10.153,10.5,9.983,10.49,87627504
2019-01-11,10.303,10.4,10.196,10.365,60444864
2019-01-14,10.1,10.228,9.958,10.096,55730724
2019-01-15,10.228,10.722,10.208,10.655,72607976
2019-01-16,10.735,10.957,10.662,10.67,67994132
2019-01-17,10.568,11.06,10.508,10.92,71070084
2019-01-18,11.172,11.394,10.955,11.22,83512288
2019-01-22,10.995,11.012,10.323,10.6,90931328
2019-01-23,10.73,10.868,10.247,10.61,83105336
2019-01-24,10.698,10.848,10.578,10.798,64096800
2019-01-25,11.057,11.284,10.947,11.182,69806116
2019-01-28,10.745,10.77,10.495,10.77,70229196
2019-01-29,10.79,10.795,10.35,10.465,61308580
2019-01-30,10.818,11.372,10.715,11.25,87974004
2019-01-31,11.447,11.922,11.412,11.744,80344236
2019-02-01,11.577,11.846,11.507,11.594,70830716
2019-02-04,11.61,12.032,11.577,12.019,55527388
2019-02-05,12.084,12.391,12.068,12.336,64504016
2019-02-06,12.361,12.424,12.072,12.239,72761256
2019-02-07,11.909,11.999,11.464,11.739,104970644
2019-02-08,11.42,11.804,11.392,11.799,72412020
2019-02-11,11.934,12.019,11.682,11.772,60641244
2019-02-12,12.024,12.339,11.965,12.282,64158260
2019-02-13,12.456,12.562,12.272,12.306,63849952
2019-02-14,12.166,12.479,12.047,12.351,76738956
2019-02-15,12.618,12.621,12.331,12.499,71298128
2019-02-19,12.381,12.688,12.381,12.574,51822720
2019-02-20,12.604,12.748,12.365,12.564,85593020
2019-02-21,12.459,12.562,12.224,12.421,64292076
2019-02-22,12.506,12.721,12.484,12.691,59860984
2019-02-25,12.994,13.086,12.806,12.831,62094964
2019-02-26,12.731,12.991,12.671,12.871,52715628
2019-02-27,12.698,12.886,12.439,12.831,57962920
2019-02-28,12.718,12.885,12.642,12.751,46063960
2019-03-01,13.021,13.063,12.746,13.006,70127740
2019-03-04,13.233,13.323,12.578,13.008,106619088
2019-03-05,13.036,13.161,12.846,13.041,50209952
2019-03-06,13.073,13.086,12.756,12.816,61777988
2019-03-07,12.711,12.726,12.199,12.349,84713040
2019-03-08,11.926,12.296,11.882,12.279,87529964
2019-03-11,12.424,13.068,12.424,13.046,64279328
2019-03-12,13.148,13.358,13.053,13.258,75856584
2019-03-13,13.458,13.763,13.406,13.546,72615936
2019-03-14,13.57,13.62,13.466,13.486,47755084
2019-03-15,13.643,13.975,13.606,13.82,69471880
2019-03-18,13.833,14.075,13.75,13.945,74549532
2019-03-19,14.125,14.31,13.913,14.085,82248468
2019-03-20,14.082,14.508,13.893,14.248,91793408
2019-03-21,14.115,14.969,14.108,14.907,76005260
2019-03-22,14.712,14.832,13.88,13.932,133847444
2019-03-25,13.76,13.988,13.54,13.845,105221692
2019-03-26,14.168,14.416,13.823,14.035,87966832
2019-03-27,14.092,14.19,13.458,13.76,88436092
2019-03-28,13.863,14.002,13.603,13.848,64241116
2019-03-29,14.152,14.2,13.915,14.16,63512264
2019-04-01,14.57,14.77,14.42,14.717,61203880
2019-04-02,14.767,14.924,14.652,14.88,53383112
2019-04-03,15.13,15.417,14.997,15.137,75834852
2019-04-04,15.14,15.314,14.852,15.115,71835416
2019-04-05,15.26,15.37,15.19,15.342,52345700
2019-04-08,15.265,15.492,15.085,15.462,51748236
2019-04-09,15.305,15.452,15.195,15.292,52079152
2019-04-10,15.36,15.55,15.301,15.54,49639208
2019-04-11,15.597,15.602,15.335,15.422,55904820
2019-04-12,15.62,15.644,15.427,15.612,47630548
2019-04-15,15.612,15.673,15.31,15.624,41699216
2019-04-16,15.782,15.882,15.642,15.777,47160140
2019-04-17,16.084,16.134,15.797,15.934,57231276
2019-04-18,16.015,16.022,15.712,15.984,45967612
2019-04-22,15.782,16.142,15.744,16.119,37891544
2019-04-23,16.247,16.794,16.176,16.732,52495440
2019-04-24,16.769,16.839,16.562,16.569,47554432
2019-04-25,16.936,16.958,16.502,16.752,59866240
2019-04-26,16.697,16.819,16.269,16.814,55277612
2019-04-29,16.809,16.986,16.729,16.904,41913500
2019-04-30,16.494,16.597,16.162,16.517,63819812
2019-05-01,16.824,16.971,16.309,16.327,62980172
2019-05-02,16.332,16.577,15.806,16.127,70668952
2019-05-03,16.529,16.932,16.442,16.886,54463828
2019-05-06,15.822,16.649,15.734,16.584,80886056
2019-05-07,16.047,16.249,15.156,15.62,118806256
2019-05-08,15.462,15.842,15.292,15.482,80647140
2019-05-09,14.985,15.392,14.562,15.237,110247380
2019-05-10,15.055,15.502,14.305,15.28,113969132
2019-05-13,14.115,14.352,13.563,13.7,117501536
2019-05-14,13.9,14.39,13.753,14.13,70120488
2019-05-15,13.86,14.842,13.843,14.717,88111020
2019-05-16,14.745,15.45,14.696,15.177,87043504
2019-05-17,14.717,15.33,14.662,14.705,91287008
2019-05-20,14.09,14.252,13.807,13.968,92216616
2019-05-21,14.312,14.505,14.178,14.388,57263520
2019-05-22,14.14,14.44,14.135,14.2,64478844
2019-05-23,13.709,13.715,13.272,13.53,103876908
2019-05-24,13.763,13.895,13.465,13.51,68636888
2019-05-28,13.63,13.848,13.353,13.365,58471928
2019-05-29,13.118,13.245,12.81,13.03,88991756
2019-05-30,13.128,13.29,12.956,13.186,68237768
2019-05-31,12.713,12.848,12.53,12.55,70324948
2019-06-03,12.451,12.546,11.528,11.748,120948848
2019-06-04,12.096,12.716,11.974,12.7,81963280
2019-06-05,13.068,13.076,12.588,12.98,76185172
2019-06-06,13.046,13.382,12.873,13.28,50168696
2019-06-07,13.495,14.225,13.45,14.038,75800556
2019-06-10,14.335,14.95,14.335,14.55,91667976
2019-06-11,15.01,15.087,14.458,14.605,68747640
2019-06-12,14.478,14.57,14.27,14.358,55107312
2019-06-13,14.528,14.702,14.44,14.592,49296932
2019-06-14,14.362,14.52,14.242,14.402,38585932
2019-06-17,14.492,14.787,14.455,14.665,37538296
2019-06-18,15.182,15.617,15.072,15.3,70939580
2019-06-19,15.377,15.584,15.095,15.48,68513584
2019-06-20,16.117,16.127,15.552,15.904,59698416
2019-06-21,15.822,16.129,15.732,15.832,52341624
2019-06-24,15.917,15.967,15.798,15.827,34481352
2019-06-25,15.79,15.814,14.94,15.017,69836112
2019-06-26,15.3,15.59,15.145,15.207,47074208
2019-06-27,15.372,15.491,15.257,15.372,37648188
2019-06-28,15.49,15.542,15.272,15.437,49483792
2019-07-01,16.319,16.382,15.842,16.052,72620492
2019-07-02,16.035,16.247,15.904,16.247,40638480
2019-07-03,16.349,16.607,16.309,16.607,33575408
2019-07-05,16.266,16.592,16.072,16.499,58442868
2019-07-08,16.192,16.194,15.95,16.152,52912040
2019-07-09,15.912,16.449,15.877,16.394,44313004
2019-07-10,16.694,17.016,16.594,16.879,77081576
2019-07-11,16.962,17.07,16.672,16.834,63947072
2019-07-12,16.882,17.122,16.838,17.116,44611844
2019-07-15,17.234,17.292,17.096,17.262,36709980
2019-07-16,17.206,17.264,16.854,17.016,56015600
2019-07-17,17.024,17.102,16.754,16.764,46270072
2019-07-18,16.512,16.908,16.352,16.836,68157848
2019-07-19,17.169,17.17,16.387,16.429,70414180
2019-07-22,16.554,16.926,16.549,16.816,47764884
2019-07-23,17.096,17.149,16.754,17.142,58045204
2019-07-24,16.954,17.506,16.944,17.506,54641572
2019-07-25,17.329,17.332,16.904,17.006,75063680
2019-07-26,17.319,17.591,17.299,17.511,55758704
2019-07-29,17.484,17.484,17.012,17.349,56657572
2019-07-30,16.949,17.314,16.909,17.116,55771356
2019-07-31,17.252,17.282,15.92,16.394,98204612
2019-08-01,16.484,17.394,15.904,16.164,149244444
2019-08-02,15.794,15.852,15.145,15.424,123503224
2019-08-05,14.48,14.48,13.415,13.805,151295512
2019-08-06,14.175,14.49,13.87,14.372,106807636
2019-08-07,13.898,14.652,13.57,14.582,154008336
2019-08-08,14.805,15.552,14.667,15.547,109566164
2019-08-09,15.31,15.474,14.737,15.087,110722128
2019-08-12,14.815,14.952,14.375,14.582,106693092
2019-08-13,14.555,15.842,14.494,15.54,120270068
2019-08-14,14.782,14.93,14.06,14.148,152518688
2019-08-15,14.22,14.324,13.763,14.088,105459868
2019-08-16,14.44,14.867,14.44,14.737,82476972
2019-08-19,15.362,15.554,15.237,15.427,60202360
2019-08-20,15.347,15.507,15.097,15.11,62858416
2019-08-21,15.502,15.642,15.338,15.494,50998612
2019-08-22,15.584,15.692,14.977,15.345,76642544
2019-08-23,15.027,15.444,13.765,13.94,151459748
2019-08-26,14.368,14.51,14.11,14.505,73471652
2019-08-27,14.807,14.885,14.245,14.418,77591268
2019-08-28,14.272,14.638,14.058,14.562,64053308
2019-08-29,15.1,15.352,14.93,15.225,71064124
2019-08-30,15.474,15.478,14.86,15.117,68150984
2019-09-03,14.817,15.04,14.523,14.677,64634404
2019-09-04,15.09,15.337,14.975,15.295,50449692
2019-09-05,15.8,16.272,15.776,16.139,63573076
2019-09-06,16.207,16.234,15.984,16.094,57539332
2019-09-09,16.237,16.262,15.737,15.992,56176100
2019-09-10,15.73,15.864,15.414,15.86,68406736
2019-09-11,15.932,16.317,15.827,16.287,55719808
2019-09-12,16.589,16.864,16.417,16.489,69989952
2019-09-13,16.419,16.529,16.244,16.314,53823904
2019-09-16,15.992,16.188,15.944,16.089,48578848
2019-09-17,16.084,16.317,15.99,16.302,45687864
2019-09-18,16.209,16.312,15.682,16.292,71395588
2019-09-19,16.375,16.668,16.269,16.364,66675608
2019-09-20,16.434,16.482,15.68,15.85,62215472
2019-09-23,15.814,16.004,15.67,15.864,45916316
2019-09-24,16.082,16.179,15.03,15.237,102919880
2019-09-25,15.185,15.854,14.802,15.724,76882564
2019-09-26,15.677,15.71,15.21,15.567,68636632
2019-09-27,15.632,15.658,14.661,15.002,94362452
2019-09-30,15.145,15.474,15.065,15.402,59445996
2019-10-01,15.574,15.832,14.95,15.03,79885484
2019-10-02,14.727,14.727,14.0,14.26,136071672
2019-10-03,14.25,14.736,13.723,14.73,120758240
2019-10-04,14.922,15.414,14.892,15.35,85455220
2019-10-07,15.21,15.577,15.129,15.207,81622192
2019-10-08,14.905,15.115,14.495,14.515,118429400
